-1.94 0 1 -864
-1.63 0 1 -867
-1.30 0 1 -861
-0.97 0 1 -864
-0.66 0 1 -849
-0.39 0 1 -865
-0.18 0 1 -866
-0.05 0 1 -862
0.02 0 1 -864
0.02 0 1 -843
-0.03 0 1 -866
-0.11 0 1 -866
-0.20 0 1 -863
-0.28 0 1 -864
-0.30 0 1 -864
-0.26 0 1 -207
-0.12 0 1 -232
0.13 0 1 -172
0.49 0 1 -137
0.95 0 1 -179
1.48 0 1 -200
2.07 0 1 -191
2.67 0 1 -177
3.23 0 1 -160
3.70 0 1 -193
4.04 1 0 -184
4.21 1 0 -183
4.19 1 0 -213
3.97 1 0 -189
3.54 1 0 -207
2.93 1 0 -865
2.17 1 0 -861
1.31 1 0 -871
0.41 1 0 -862
-0.49 1 0 -867
-1.31 1 0 -866
-2.01 1 0 -872
-2.56 1 0 -853
-2.91 1 0 -864
-3.07 1 0 -861
-3.02 1 0 -860
-2.79 1 0 -865
-2.40 1 0 -868
-1.89 1 0 -864
-1.29 1 0 -865
-0.65 1 0 105
-0.02 1 0 105
0.57 1 0 107
1.07 1 0 107
1.46 1 0 108
1.73 1 0 91
1.86 1 0 112
1.85 0 1 113
1.71 0 1 114
1.46 0 1 112
1.12 0 1 111
0.71 0 1 111
0.25 0 1 111
-0.22 0 1 110
-0.67 0 1 109
-1.10 0 1 109
-1.47 0 1 109
-1.78 0 1 107
-2.01 0 1 107
-2.15 0 1 105
-2.21 0 1 104
-2.19 0 1 102
-2.09 0 1 101
-1.93 0 1 98
-1.73 0 1 95
-1.48 0 1 92
-1.23 0 1 91
-0.98 0 1 87
-0.75 0 1 76
-0.57 0 1 61
-0.44 0 1 46
-0.37 0 1 11
-0.38 0 1 -47
-0.46 0 1 -115
-0.61 0 1 -190
-0.81 0 1 -269
-1.04 0 1 -261
-1.28 0 1 -313
-1.50 0 1 -256
-1.66 0 1 -303
-1.73 0 1 -303
-1.69 0 1 -179
-1.51 0 1 -200
-1.18 0 1 -180
-0.70 0 1 -190
-0.09 0 1 -259
0.64 0 1 -198
1.44 0 1 -279
2.25 0 1 -216
3.04 0 1 -226
3.73 1 0 -232
4.28 1 0 -243
4.64 1 0 -254
4.78 1 0 -258
4.67 1 0 -268
4.32 1 0 -247
3.76 1 0 -348
3.01 1 0 -331
2.13 1 0 -261
1.19 1 0 -30
0.23 1 0 -6
-0.66 1 0 47
-1.43 1 0 74
-2.04 1 0 87
-2.45 1 0 92
-2.63 1 0 96
-2.60 1 0 101
-2.36 1 0 104
-1.93 1 0 106
-1.37 1 0 109
-0.71 1 0 109
-0.01 1 0 111
0.69 1 0 112
1.33 1 0 113
1.88 1 0 113
2.29 0 1 114
2.56 0 1 114
2.67 0 1 113
2.62 0 1 113
2.43 0 1 113
2.11 0 1 112
1.69 0 1 112
1.19 0 1 111
0.66 0 1 110
0.12 0 1 109
-0.40 0 1 108
-0.88 0 1 107
-1.29 0 1 107
-1.63 0 1 105
-1.89 0 1 103
-2.07 0 1 103
-2.16 0 1 99
-2.19 0 1 99
-2.15 0 1 96
-2.06 0 1 92
-1.94 0 1 88
-1.79 0 1 85
-1.62 0 1 76
-1.44 0 1 68
-1.27 0 1 38
-1.10 0 1 -10
-0.94 0 1 -52
-0.81 0 1 -157
-0.70 0 1 -191
-0.62 0 1 -160
-0.57 0 1 -174
-0.57 0 1 -243
-0.61 0 1 -198
-0.69 0 1 -282
-0.81 0 1 -234
-0.97 0 1 -251
-1.15 0 1 -199
-1.34 0 1 -160
-1.51 0 1 -188
-1.64 0 1 -222
-1.72 0 1 -162
-1.71 0 1 -170
-1.59 0 1 -129
-1.36 0 1 -261
-0.99 0 1 -194
-0.50 0 1 -295
0.10 0 1 -284
0.78 0 1 -190
1.51 0 1 -301
2.25 0 1 -231
2.94 0 1 -259
3.53 0 1 -286
3.98 1 0 -244
4.24 1 0 -240
4.29 1 0 -207
4.12 1 0 -209
3.73 1 0 -204
3.14 1 0 -262
2.40 1 0 -196
1.54 1 0 -262
0.64 1 0 -266
-0.26 1 0 -256
-1.08 1 0 -178
-1.78 1 0 -87
-2.32 1 0 -14
-2.66 1 0 31
-2.79 1 0 69
-2.71 1 0 80
-2.43 1 0 90
-1.98 1 0 96
-1.39 1 0 101
-0.72 1 0 105
-0.00 1 0 106
0.71 1 0 107
1.38 1 0 110
1.96 1 0 111
2.42 0 1 112
2.74 0 1 112
2.92 0 1 113
2.94 0 1 113
2.83 0 1 112
2.58 0 1 110
2.24 0 1 109
1.81 0 1 109
1.34 0 1 108
0.84 0 1 107
0.34 0 1 107
-0.13 0 1 103
-0.56 0 1 101
-0.94 0 1 99
-1.25 0 1 97
-1.50 0 1 94
-1.69 0 1 90
-1.82 0 1 84
-1.90 0 1 78
-1.94 0 1 66
-1.94 0 1 53
-1.92 0 1 33
-1.88 0 1 -16
-1.82 0 1 -147
-1.76 0 1 -178
-1.69 0 1 -165
-1.61 0 1 -178
-1.54 0 1 -269
-1.45 0 1 -229
-1.37 0 1 -253
-1.29 0 1 -259
-1.21 0 1 -223
-1.14 0 1 -192
-1.07 0 1 -199
-1.02 0 1 -202
-0.98 0 1 -255
-0.96 0 1 -864
-0.94 0 1 -858
-0.93 0 1 -213
-0.91 0 1 -211
-0.88 0 1 -174
-0.83 0 1 -228
-0.73 0 1 -285
-0.57 0 1 -290
-0.35 0 1 -212
-0.06 0 1 -286
0.31 0 1 -267
0.75 0 1 -241
1.24 0 1 -279
1.76 0 1 -258
2.29 0 1 -256
2.78 0 1 -241
3.21 0 1 -239
3.54 0 1 -195
3.72 1 0 -255
3.75 1 0 -197
3.60 1 0 -219
3.28 1 0 -238
2.79 1 0 -223
2.16 1 0 -190
1.43 1 0 -211
0.64 1 0 -233
-0.16 1 0 -855
-0.91 1 0 -226
-1.57 1 0 -247
-2.09 1 0 -238
-2.45 1 0 -162
-2.63 1 0 -865
-2.62 1 0 34
-2.43 1 0 58
-2.08 1 0 83
-1.59 1 0 92
-1.02 1 0 89
-0.39 1 0 99
0.25 1 0 105
0.85 1 0 107
1.38 1 0 108
1.81 1 0 110
2.12 1 0 111
2.30 0 1 113
2.34 0 1 112
2.24 0 1 112
2.04 0 1 112
1.73 0 1 111
1.36 0 1 109
0.94 0 1 109
0.51 0 1 109
0.09 0 1 107
-0.30 0 1 106
-0.63 0 1 105
-0.91 0 1 103
-1.12 0 1 101
-1.25 0 1 98
-1.33 0 1 97
-1.35 0 1 94
-1.33 0 1 90
-1.27 0 1 84
-1.20 0 1 75
-1.13 0 1 58
-1.06 0 1 52
-1.00 0 1 19
-0.96 0 1 -50
-0.93 0 1 -129
-0.92 0 1 -194
-0.91 0 1 -233
-0.91 0 1 -278
-0.91 0 1 -259
-0.90 0 1 -273
-0.89 0 1 -300
-0.86 0 1 -181
-0.83 0 1 -196
-0.80 0 1 -202
-0.77 0 1 -205
-0.75 0 1 -173
-0.75 0 1 -184
-0.77 0 1 -183
-0.82 0 1 -254
-0.89 0 1 -272
-0.97 0 1 -233
-1.07 0 1 -165
-1.17 0 1 -150
-1.24 0 1 -383
-1.26 0 1 -317
-1.22 0 1 -290
-1.08 0 1 -264
-0.85 0 1 -278
-0.50 0 1 -243
-0.04 0 1 -186
0.53 0 1 -168
1.17 0 1 -166
1.86 0 1 -180
2.55 0 1 -175
3.21 0 1 -167
3.77 1 0 -171
4.19 1 0 -151
4.43 1 0 -181
4.47 1 0 -187
4.29 1 0 -184
3.88 1 0 -194
3.28 1 0 -143
2.51 1 0 -203
1.61 1 0 -241
0.66 1 0 -182
-0.30 1 0 -245
-1.21 1 0 -253
-2.00 1 0 -178
-2.63 1 0 -100
-3.06 1 0 8
-3.29 1 0 52
-3.29 1 0 71
-3.08 1 0 85
-2.69 1 0 94
-2.15 1 0 99
-1.50 1 0 103
-0.78 1 0 100
-0.06 1 0 107
0.64 1 0 108
1.26 1 0 110
1.77 1 0 111
2.15 1 0 112
2.38 1 0 113
2.47 0 1 113
2.41 0 1 113
2.23 0 1 113
1.93 0 1 114
1.56 0 1 113
1.14 0 1 112
0.69 0 1 112
0.25 0 1 111
-0.17 0 1 111
-0.54 0 1 109
-0.85 0 1 108
-1.09 0 1 108
-1.27 0 1 108
-1.38 0 1 108
-1.44 0 1 105
-1.45 0 1 103
-1.94 0 1 100
-1.94 0 1 98
-1.63 0 1 98
-1.63 0 1 93
-1.30 0 1 87
-1.30 0 1 82
-0.97 0 1 71
-0.97 0 1 58
-0.66 0 1 32
-0.66 0 1 4
-0.39 0 1 -49
-0.39 0 1 -164
-0.18 0 1 -140
-0.18 0 1 -198
-0.05 0 1 -251
-0.05 0 1 -300
0.02 0 1 -322
0.02 0 1 -291
0.02 0 1 -296
0.02 0 1 -187
-0.03 0 1 -177
-0.03 0 1 -203
-0.11 0 1 -145
-0.11 0 1 -158
-0.20 0 1 -201
-0.20 0 1 -177
-0.28 0 1 -218
-0.28 0 1 -241
-0.30 0 1 -232
-0.30 0 1 -297
-0.26 0 1 -292
-0.26 0 1 -245
-0.12 0 1 -271
-0.12 0 1 -173
0.13 0 1 -178
0.13 0 1 -520
0.49 0 1 -207
0.49 0 1 -224
0.95 0 1 -229
0.95 0 1 -566
1.48 0 1 -190
1.48 0 1 -183
2.07 0 1 -181
2.07 0 1 -196
2.67 0 1 -186
2.67 0 1 -193
3.23 0 1 -207
3.23 0 1 -295
3.70 0 1 -181
3.70 0 1 -217
4.04 1 0 -198
4.04 1 0 -165
4.21 1 0 -165
4.21 1 0 -874
4.19 1 0 -157
4.19 1 0 -147
3.97 1 0 -150
3.97 1 0 -752
3.54 1 0 -826
3.54 1 0 -866
2.93 1 0 -418
2.93 1 0 -550
2.17 1 0 -230
2.17 1 0 -275
1.31 1 0 -107
1.31 1 0 -2
0.41 1 0 43
0.41 1 0 73
-0.49 1 0 82
-0.49 1 0 94
-1.31 1 0 91
-1.31 1 0 100
-2.01 1 0 106
-2.01 1 0 107
-2.56 1 0 110
-2.56 1 0 110
-2.91 1 0 111
-2.91 1 0 113
-3.07 1 0 113
-3.07 1 0 113
-3.02 1 0 114
-3.02 1 0 114
-2.79 1 0 114
-2.79 1 0 114
-2.40 1 0 114
-2.40 1 0 115
-1.89 1 0 115
-1.89 1 0 115
-1.29 1 0 114
-1.29 1 0 115
-0.65 1 0 115
-0.65 1 0 115
-0.02 1 0 115
-0.02 1 0 115
0.57 1 0 115
0.57 1 0 114
1.07 1 0 115
1.07 1 0 115
1.46 1 0 115
1.46 1 0 115
1.73 1 0 114
1.73 1 0 115
1.86 1 0 114
1.86 1 0 114
1.85 0 1 114
1.85 0 1 114
1.71 0 1 114
1.71 0 1 114
1.46 0 1 113
1.46 0 1 114
1.12 0 1 114
1.12 0 1 114
0.71 0 1 113
0.71 0 1 113
0.25 0 1 113
0.25 0 1 113
-0.22 0 1 112
-0.22 0 1 112
-0.67 0 1 111
-0.67 0 1 111
-1.10 0 1 111
-1.10 0 1 112
-1.47 0 1 110
-1.47 0 1 110
-1.78 0 1 108
