-1.94,0,1,101
-1.63,0,1,98
-1.3,0,1,95
-0.97,0,1,90
-0.66,0,1,83
-0.39,0,1,74
-0.18,0,1,64
-0.05,0,1,52
0.02,0,1,34
0.02,0,1,11
-0.03,0,1,-45
-0.11,0,1,-94
-0.2,0,1,-169
-0.28,0,1,-226
-0.3,0,1,-267
-0.26,0,1,-281
-0.12,0,1,-328
0.13,0,1,-246
0.49,0,1,-295
0.95,0,1,-249
1.48,0,1,-248
2.07,0,1,-320
2.67,0,1,-283
3.23,0,1,-251
3.7,0,1,-251
4.04,1,0,-172
4.21,1,0,-180
4.19,1,0,-210
3.97,1,0,-164
3.54,1,0,-169
2.93,1,0,-148
2.17,1,0,-165
1.31,1,0,-135
0.41,1,0,-162
-0.49,1,0,-266
-1.31,1,0,-98
-2.01,1,0,-49
-2.56,1,0,43
-2.91,1,0,72
-3.07,1,0,93
-3.02,1,0,97
-2.79,1,0,103
-2.4,1,0,106
-1.89,1,0,108
-1.29,1,0,110
-0.65,1,0,111
-0.02,1,0,111
0.57,1,0,113
1.07,1,0,113
1.46,1,0,114
1.73,1,0,113
1.86,1,0,114
1.85,0,1,114
1.71,0,1,114
1.46,0,1,115
1.12,0,1,114
0.71,0,1,114
0.25,0,1,114
-0.22,0,1,115
-0.67,0,1,114
-1.1,0,1,114
-1.47,0,1,114
-1.78,0,1,113
-2.01,0,1,112
-2.15,0,1,113
-2.21,0,1,113
-2.19,0,1,111
-2.09,0,1,111
-1.93,0,1,111
-1.73,0,1,110
-1.48,0,1,109
-1.23,0,1,109
-0.98,0,1,109
-0.75,0,1,106
-0.57,0,1,107
-0.44,0,1,104
-0.37,0,1,101
-0.38,0,1,99
-0.46,0,1,96
-0.61,0,1,93
-0.81,0,1,86
-1.04,0,1,81
-1.28,0,1,72
-1.5,0,1,62
-1.66,0,1,45
-1.73,0,1,8
-1.69,0,1,-15
-1.51,0,1,-37
-1.18,0,1,-140
-0.7,0,1,-143
-0.09,0,1,-241
0.64,0,1,-166
1.44,0,1,-260
2.25,0,1,-189
3.04,0,1,-280
3.73,1,0,-266
4.28,1,0,-285
4.64,1,0,-204
4.78,1,0,-176
4.67,1,0,-254
4.32,1,0,-205
3.76,1,0,-154
3.01,1,0,-23
2.13,1,0,25
1.19,1,0,79
0.23,1,0,88
-0.66,1,0,97
-1.43,1,0,99
-2.04,1,0,104
-2.45,1,0,107
-2.63,1,0,110
-2.6,1,0,111
-2.36,1,0,112
-1.93,1,0,112
-1.37,1,0,112
-0.71,1,0,115
-0.01,1,0,114
0.69,1,0,114
1.33,1,0,114
1.88,1,0,114
2.29,0,1,114
2.56,0,1,115
2.67,0,1,115
2.62,0,1,115
2.43,0,1,114
2.11,0,1,114
1.69,0,1,114
1.19,0,1,113
0.66,0,1,114
0.12,0,1,113
-0.4,0,1,112
-0.88,0,1,112
-1.29,0,1,112
-1.63,0,1,112
-1.89,0,1,112
-2.07,0,1,110
-2.16,0,1,111
-2.19,0,1,110
-2.15,0,1,110
-2.06,0,1,110
-1.94,0,1,109
-1.79,0,1,108
-1.62,0,1,107
-1.44,0,1,106
-1.27,0,1,105
-1.1,0,1,103
-0.94,0,1,99
-0.81,0,1,97
-0.7,0,1,93
-0.62,0,1,89
-0.57,0,1,80
-0.57,0,1,73
-0.61,0,1,63
-0.69,0,1,32
-0.81,0,1,20
-0.97,0,1,-24
-1.15,0,1,-57
-1.34,0,1,-177
-1.51,0,1,-242
-1.64,0,1,-200
-1.72,0,1,-164
-1.71,0,1,-219
-1.59,0,1,-346
-1.36,0,1,-319
-0.99,0,1,-215
-0.5,0,1,-231
0.1,0,1,-230
0.78,0,1,-239
1.51,0,1,-196
2.25,0,1,-161
2.94,0,1,-180
3.53,0,1,-240
3.98,1,0,-212
4.24,1,0,-234
4.29,1,0,-152
4.12,1,0,-161
3.73,1,0,-216
3.14,1,0,-209
2.4,1,0,-199
1.54,1,0,-303
0.64,1,0,-237
-0.26,1,0,-142
-1.08,1,0,9
-1.78,1,0,37
-2.32,1,0,76
-2.66,1,0,88
-2.79,1,0,97
-2.71,1,0,101
-2.43,1,0,104
-1.98,1,0,108
-1.39,1,0,109
-0.72,1,0,111
0,1,0,113
0.71,1,0,113
1.38,1,0,113
1.96,1,0,114
2.42,0,1,113
2.74,0,1,114
2.92,0,1,114
2.94,0,1,114
2.83,0,1,114
2.58,0,1,113
2.24,0,1,113
1.81,0,1,113
1.34,0,1,113
0.84,0,1,113
0.34,0,1,112
-0.13,0,1,111
-0.56,0,1,111
-0.94,0,1,111
-1.25,0,1,109
-1.5,0,1,109
-1.69,0,1,109
-1.82,0,1,107
-1.9,0,1,107
-1.94,0,1,104
-1.94,0,1,102
-1.92,0,1,100
-1.88,0,1,95
-1.82,0,1,96
-1.76,0,1,95
-1.69,0,1,88
-1.61,0,1,77
-1.54,0,1,68
-1.45,0,1,48
-1.37,0,1,15
-1.29,0,1,-15
