98 0 -137
99 0 -136
96 0 -136
97 0 -134
96 0 -133
95 0 -135
94 0 -134
95 0 -135
96 0 -134
94 0 -130
95 0 -128
94 0 -134
96 0 -135
100 0 -133
101 0 -135
109 1 -128
108 1 -130
101 1 -129
96 1 -130
94 1 -131
97 1 -133
96 1 -130
95 1 -136
98 1 -145
96 1 -147
96 1 -148
97 1 -141
95 1 -149
96 1 -136
95 1 -126
97 1 -134
97 1 -125
96 1 -141
97 1 -138
98 1 -113
99 1 -81
99 0 -59
100 0 -48
102 0 -50
98 0 -57
100 0 -71
99 0 -77
99 0 -81
100 0 -89
99 0 -110
99 0 -110
98 0 -116
98 0 -119
97 0 -122
95 0 -117
96 0 -115
95 0 -111
95 0 -117
96 0 -116
95 0 -114
96 0 -116
95 0 -114
92 0 -115
94 0 -119
93 0 -115
96 0 -125
96 0 -128
95 0 -124
96 0 -138
95 0 -139
95 0 -129
94 0 -125
96 0 -131
97 0 -130
95 0 -128
97 0 -130
95 0 -125
94 0 -125
96 0 -127
94 0 -129
96 0 -130
96 0 -126
95 0 -124
95 0 -125
95 0 -128
95 0 -130
94 0 -127
95 0 -127
97 0 -124
95 0 -129
97 0 -128
96 0 -130
92 0 -130
95 0 -135
95 0 -134
96 0 -134
97 0 -129
96 0 -131
98 0 -131
98 0 -130
98 0 -130
95 0 -131
95 0 -132
95 0 -128
95 0 -132
95 0 -125
96 0 -125
95 0 -126
95 0 -126
98 0 -130
102 0 -131
108 1 -130
108 1 -130
101 1 -130
97 1 -129
94 1 -130
101 0 -128
101 0 -128
100 0 -127
100 0 -126
100 0 -130
100 0 -133
99 0 -131
99 0 -131
99 0 -131
99 0 -135
98 0 -133
98 0 -136
97 0 -131
97 0 -133
96 0 -133
96 0 -133
93 0 -133
93 0 -132
95 0 -133
95 0 -135
95 0 -133
95 0 -133
96 0 -131
96 0 -134
97 0 -134
97 0 -135
95 0 -135
95 0 -136
95 0 -136
95 0 -135
95 0 -136
95 0 -132
94 0 -132
94 0 -128
94 0 -126
94 0 -128
93 0 -128
93 0 -131
97 0 -129
97 0 -130
96 0 -129
96 0 -132
94 0 -130
94 0 -129
95 0 -128
95 0 -127
94 0 -127
94 0 -127
94 0 -125
94 0 -130
95 0 -128
95 0 -128
95 0 -127
95 0 -127
96 0 -126
96 0 -127
95 0 -128
95 0 -127
96 0 -125
96 0 -124
94 0 -127
94 0 -125
95 0 -127
95 0 -128
95 0 -127
95 0 -128
95 0 -126
95 0 -128
95 0 -127
95 0 -128
94 0 -128
94 0 -128
95 0 -128
95 0 -126
95 0 -126
95 0 -128
93 0 -128
93 0 -127
94 0 -128
94 0 -128
94 0 -127
94 0 -127
95 0 -127
95 0 -128
96 0 -128
96 0 -127
95 0 -129
95 0 -129
95 0 -129
95 0 -129
95 0 -129
95 0 -130
93 0 -130
93 0 -131
94 0 -130
94 0 -133
95 0 -132
95 0 -130
96 0 -131
96 0 -131
95 0 -130
95 0 -128
96 0 -128
96 0 -127
96 0 -126
96 0 -125
96 0 -125
96 0 -127
97 0 -126
97 0 -127
96 0 -127
96 0 -126
96 0 -128
96 0 -128
95 0 -129
95 0 -126
95 0 -128
95 0 -127
95 0 -127
95 0 -128
94 0 -126
94 0 -127
94 0 -126
94 0 -126
93 0 -125
93 0 -125
95 0 -126
95 0 -126
100 0 -125
100 0 -125
101 0 -125
101 0 -125
106 1 -123
106 1 -125
108 1 -125
108 1 -125
100 1 -126
100 1 -126
98 1 -127
98 1 -126
93 1 -131
93 1 -130
95 1 -133
95 1 -133
97 1 -132
97 1 -131
95 1 -135
95 1 -138
96 1 -143
96 1 -153
95 1 -131
95 1 -132
95 1 -130
95 1 -134
96 1 -148
96 1 -139
96 1 -133
96 1 -99
97 1 -71
97 1 -51
96 1 -41
96 1 -36
95 1 -34
95 1 -31
97 1 -31
97 1 -32
96 1 -33
96 1 -33
98 1 -37
98 1 -39
96 1 -40
96 1 -42
98 1 -46
98 1 -48
99 1 -48
99 1 -46
98 0 -44
98 0 -41
100 0 -42
100 0 -43
100 0 -48
100 0 -50
100 0 -62
100 0 -65
99 0 -77
99 0 -91
98 0 -84
98 0 -117
100 0 -110
100 0 -139
100 0 -144
100 0 -139
100 0 -145
100 0 -126
99 0 -123
99 0 -127
97 0 -132
97 0 -133
96 0 -136
96 0 -139
94 0 -138
94 0 -145
94 0 -144
94 0 -127
95 0 -128
95 0 -135
96 0 -133
96 0 -130
95 0 -137
95 0 -139
95 0 -134
95 0 -133
95 0 -133
95 0 -134
95 0 -128
95 0 -125
93 0 -118
93 0 -124
94 0 -126
94 0 -121
94 0 -116
94 0 -119
96 0 -122
96 0 -129
96 0 -126
96 0 -128
94 0 -123
94 0 -121
94 0 -125
94 0 -126
95 0 -118
95 0 -118
96 0 -120
96 0 -119
96 0 -121
96 0 -124
95 0 -125
95 0 -126
97 0 -122
97 0 -124
95 0 -129
95 0 -126
94 0 -122
94 0 -121
95 0 -121
95 0 -125
94 0 -124
94 0 -122
96 0 -122
96 0 -123
96 0 -122
96 0 -123
95 0 -121
95 0 -123
95 0 -126
95 0 -123
95 0 -123
95 0 -123
95 0 -126
95 0 -126
95 0 -123
95 0 -124
94 0 -123
94 0 -121
95 0 -126
95 0 -125
94 0 -122
94 0 -121
95 0 -121
95 0 -121
95 0 -123
95 0 -123
94 0 -124
94 0 -121
95 0 -121
95 0 -118
94 0 -119
94 0 -119
94 0 -120
94 0 -119
96 0 -119
96 0 -124
96 0 -119
96 0 -119
98 0 -119
98 0 -123
96 0 -123
96 0 -123
94 0 -126
94 0 -128
95 0 -129
95 0 -131
97 0 -129
97 0 -128
98 0 -128
98 0 -128
96 0 -127
96 0 -129
97 0 -129
97 0 -126
97 0 -127
97 0 -125
95 0 -125
95 0 -123
95 0 -124
95 0 -133
93 0 -131
93 0 -133
95 0 -128
95 0 -128
95 0 -123
95 0 -128
95 0 -128
95 0 -130
95 0 -130
95 0 -127
97 0 -128
97 0 -128
101 0 -126
101 0 -123
104 0 -123
104 0 -127
108 1 -127
108 1 -125
104 1 -128
104 1 -125
99 1 -128
99 1 -129
95 1 -132
95 1 -130
95 1 -127
95 1 -132
96 1 -141
96 1 -143
96 1 -144
96 1 -148
95 1 -159
95 1 -139
97 1 -151
97 1 -144
95 1 -121
95 1 -123
95 1 -122
95 1 -124
96 1 -125
96 1 -125
96 1 -120
96 1 -117
97 1 -146
97 1 -109
96 1 -110
96 1 -78
96 1 -59
96 1 -44
98 1 -38
98 1 -35
96 1 -33
96 1 -34
97 1 -35
97 1 -36
97 1 -58
97 1 -44
98 1 -44
98 1 -42
99 1 -40
99 1 -39
98 0 -39
98 0 -41
100 0 -40
100 0 -44
100 0 -52
100 0 -57
100 0 -62
100 0 -85
101 0 -90
101 0 -107
100 0 -114
100 0 -141
101 0 -165
101 0 -224
99 0 -179
99 0 -187
97 0 -161
97 0 -135
99 0 -117
99 0 -112
97 0 -115
97 0 -125
97 0 -120
97 0 -127
96 0 -132
96 0 -129
95 0 -134
95 0 -133
96 0 -126
96 0 -127
95 0 -137
95 0 -141
95 0 -133
95 0 -128
94 0 -138
94 0 -136
95 0 -134
95 0 -133
95 0 -143
95 0 -130
94 0 -130
94 0 -138
96 0 -133
96 0 -129
94 0 -126
94 0 -126
95 0 -126
95 0 -126
96 0 -125
96 0 -123
94 0 -129
94 0 -128
96 0 -126
96 0 -128
95 0 -124
95 0 -128
94 0 -126
94 0 -129
96 0 -131
96 0 -131
95 0 -132
95 0 -132
96 0 -132
96 0 -132
96 0 -129
96 0 -129
95 0 -129
95 0 -127
97 0 -129
97 0 -133
97 0 -132
97 0 -131
96 0 -126
96 0 -131
96 0 -130
96 0 -133
95 0 -136
95 0 -135
96 0 -131
96 0 -127
95 0 -126
95 0 -126
96 0 -127
96 0 -127
95 0 -126
95 0 -129
96 0 -127
96 0 -127
97 0 -128
97 0 -130
95 0 -126
95 0 -121
94 0 -121
94 0 -121
94 0 -119
94 0 -119
95 0 -116
95 0 -117
97 0 -117
97 0 -118
96 0 -119
96 0 -119
96 0 -118
96 0 -114
95 0 -117
95 0 -119
95 0 -120
95 0 -120
95 0 -117
95 0 -119
94 0 -119
94 0 -119
95 0 -116
95 0 -118
97 0 -120
97 0 -117
95 0 -122
95 0 -119
95 0 -120
95 0 -120
97 0 -120
97 0 -119
96 0 -118
96 0 -119
96 0 -119
96 0 -120
98 0 -120
98 0 -120
98 0 -120
98 0 -118
96 0 -121
96 0 -120
95 0 -121
95 0 -115
94 0 -114
94 0 -114
95 0 -116
95 0 -118
95 0 -116
95 0 -117
95 0 -117
95 0 -117
94 0 -116
94 0 -118
95 0 -118
95 0 -117
98 0 -118
98 0 -117
103 0 -118
103 0 -117
104 0 -117
104 0 -116
108 1 -117
108 1 -117
105 1 -118
105 1 -116
100 1 -116
100 1 -120
96 1 -119
96 1 -123
95 1 -125
95 1 -124
97 1 -120
97 1 -119
96 1 -126
96 1 -120
94 1 -118
94 1 -113
95 1 -118
95 1 -121
95 1 -123
95 1 -135
95 1 -131
95 1 -115
96 1 -121
96 1 -119
96 1 -123
96 1 -122
97 1 -151
97 1 -147
96 1 -147
96 1 -112
96 1 -109
96 1 -101
96 1 -73
96 1 -61
97 1 -51
97 1 -46
98 1 -39
98 1 -38
97 1 -40
97 1 -44
98 1 -49
98 1 -54
98 1 -141
98 1 -53
98 1 -51
98 1 -47
99 1 -44
99 1 -42
99 0 -39
99 0 -37
100 0 -37
100 0 -41
102 0 -45
102 0 -49
101 0 -57
101 0 -65
100 0 -67
100 0 -84
98 0 -97
98 0 -109
98 0 -126
98 0 -155
97 0 -169
97 0 -144
96 0 -149
96 0 -139
97 0 -137
97 0 -145
94 0 -143
94 0 -154
96 0 -136
96 0 -132
96 0 -141
96 0 -142
94 0 -138
94 0 -136
95 0 -141
95 0 -149
94 0 -134
94 0 -123
95 0 -128
95 0 -127
95 0 -129
95 0 -123
94 0 -128
94 0 -128
95 0 -129
95 0 -132
94 0 -132
94 0 -128
93 0 -131
93 0 -133
94 0 -131
94 0 -131
94 0 -130
94 0 -121
95 0 -125
95 0 -135
95 0 -133
95 0 -122
95 0 -127
95 0 -121
95 0 -122
95 0 -126
95 0 -134
95 0 -134
96 0 -128
96 0 -124
95 0 -124
95 0 -124
95 0 -125
95 0 -123
96 0 -123
96 0 -124
96 0 -127
96 0 -128
95 0 -126
95 0 -126
93 0 -129
93 0 -130
94 0 -127
94 0 -127
95 0 -126
95 0 -126
94 0 -125
94 0 -121
96 0 -119
96 0 -120
94 0 -123
94 0 -121
95 0 -121
95 0 -124
95 0 -125
95 0 -125
95 0 -124
95 0 -126
95 0 -126
95 0 -127
94 0 -126
94 0 -123
95 0 -125
95 0 -124
94 0 -125
94 0 -123
94 0 -121
94 0 -125
95 0 -124
95 0 -122
94 0 -123
94 0 -122
95 0 -122
95 0 -123
95 0 -124
95 0 -123
94 0 -122
94 0 -117
95 0 -116
95 0 -119
95 0 -119
95 0 -119
98 0 -118
98 0 -119
99 0 -120
99 0 -120
96 0 -121
96 0 -123
97 0 -123
97 0 -121
96 0 -123
96 0 -120
95 0 -119
95 0 -119
94 0 -119
94 0 -121
95 0 -120
95 0 -118
96 0 -119
96 0 -119
94 0 -121
94 0 -119
95 0 -120
95 0 -121
94 0 -119
94 0 -122
96 0 -121
96 0 -124
100 0 -123
100 0 -123
101 0 -122
101 0 -121
109 1 -122
109 1 -121
108 1 -122
108 1 -123
101 1 -119
101 1 -119
96 1 -119
96 1 -118
94 1 -118
94 1 -123
97 1 -130
97 1 -121
96 1 -127
96 1 -130
95 1 -138
95 1 -142
98 1 -147
98 1 -139
96 1 -141
96 1 -134
96 1 -121
96 1 -120
97 1 -123
97 1 -125
95 1 -127
95 1 -126
96 1 -135
96 1 -162
95 1 -164
95 1 -147
97 1 -125
97 1 -109
97 1 -96
97 1 -71
96 1 -64
96 1 -55
97 1 -45
97 1 -42
98 1 -38
98 1 -36
99 1 -37
99 1 -40
99 0 -41
99 0 -49
100 0 -60
100 0 -73
102 0 -80
102 0 -84
98 0 -108
98 0 -126
100 0 -140
100 0 -150
99 0 -117
99 0 -155
99 0 -172
99 0 -146
100 0 -154
100 0 -150
99 0 -153
99 0 -134
99 0 -164
99 0 -132
98 0 -130
98 0 -114
98 0 -124
98 0 -141
97 0 -122
97 0 -116
95 0 -133
95 0 -136
96 0 -146
96 0 -145
95 0 -138
95 0 -150
95 0 -160
95 0 -183
96 0 -157
96 0 -165
95 0 -167
95 0 -165
96 0 -149
96 0 -141
95 0 -132
95 0 -148
92 0 -136
92 0 -149
94 0 -155
94 0 -149
93 0 -151
93 0 -139
96 0 -138
96 0 -136
96 0 -131
96 0 -131
95 0 -128
95 0 -131
96 0 -133
96 0 -130
95 0 -143
95 0 -138
95 0 -134
95 0 -131
94 0 -141
94 0 -141
96 0 -139
96 0 -141
97 0 -146
97 0 -145
95 0 -143
95 0 -147
97 0 -145
97 0 -135
95 0 -135
95 0 -132
94 0 -152
94 0 -144
96 0 -145
96 0 -142
94 0 -138
94 0 -138
96 0 -135
96 0 -136
96 0 -139
96 0 -137
95 0 -141
95 0 -138
95 0 -139
95 0 -139
95 0 -139
95 0 -139
95 0 -137
95 0 -137
94 0 -134
94 0 -140
95 0 -139
95 0 -139
97 0 -135
97 0 -134
95 0 -136
95 0 -137
97 0 -137
97 0 -137
96 0 -139
96 0 -142
92 0 -142
92 0 -142
95 0 -142
95 0 -139
95 0 -138
95 0 -138
96 0 -140
96 0 -138
97 0 -139
97 0 -136
96 0 -138
96 0 -135
98 0 -137
98 0 -133
98 0 -134
98 0 -133
98 0 -135
98 0 -132
95 0 -131
95 0 -132
95 0 -131
95 0 -132
95 0 -134
95 0 -137
95 0 -139
95 0 -138
95 0 -138
95 0 -138
96 0 -137
96 0 -137
95 0 -136
95 0 -136
95 0 -136
95 0 -139
98 0 -137
98 0 -137
102 0 -137
102 0 -133
108 1 -134
108 1 -137
108 1 -133
108 1 -136
101 1 -136
101 1 -131
97 1 -132
97 1 -132
94 1 -141
94 1 -148

