-1.94,0,1,101,0
-1.63,0,1,98,1
-1.3,0,1,95,2
-0.97,0,1,90,3
-0.66,0,1,83,4
-0.39,0,1,74,5
-0.18,0,1,64,6
-0.05,0,1,52,7
0.02,0,1,34,8
0.02,0,1,11,9
-0.03,0,1,-45,10
-0.11,0,1,-94,11
-0.2,0,1,-169,12
-0.28,0,1,-226,13
-0.3,0,1,-267,14
-0.26,0,1,-281,15
-0.12,0,1,-328,16
0.13,0,1,-246,17
0.49,0,1,-295,18
0.95,0,1,-249,19
1.48,0,1,-248,20
2.07,0,1,-320,21
2.67,0,1,-283,22
3.23,0,1,-251,23
3.7,0,1,-251,24
4.04,1,0,-172,25
4.21,1,0,-180,26
4.19,1,0,-210,27
3.97,1,0,-164,28
3.54,1,0,-169,29
2.93,1,0,-148,30
2.17,1,0,-165,31
1.31,1,0,-135,32
0.41,1,0,-162,33
-0.49,1,0,-266,34
-1.31,1,0,-98,35
-2.01,1,0,-49,36
-2.56,1,0,43,37
-2.91,1,0,72,38
-3.07,1,0,93,39
-3.02,1,0,97,40
-2.79,1,0,103,41
-2.4,1,0,106,42
-1.89,1,0,108,43
-1.29,1,0,110,44
-0.65,1,0,111,45
-0.02,1,0,111,46
0.57,1,0,113,47
1.07,1,0,113,48
1.46,1,0,114,49
1.73,1,0,113,50
1.86,1,0,114,51
1.85,0,1,114,52
1.71,0,1,114,53
1.46,0,1,115,54
1.12,0,1,114,55
0.71,0,1,114,56
0.25,0,1,114,57
-0.22,0,1,115,58
-0.67,0,1,114,59
-1.1,0,1,114,60
-1.47,0,1,114,61
-1.78,0,1,113,62
-2.01,0,1,112,63
-2.15,0,1,113,64
-2.21,0,1,113,65
-2.19,0,1,111,66
-2.09,0,1,111,67
-1.93,0,1,111,68
-1.73,0,1,110,69
-1.48,0,1,109,70
-1.23,0,1,109,71
-0.98,0,1,109,72
-0.75,0,1,106,73
-0.57,0,1,107,74
-0.44,0,1,104,75
-0.37,0,1,101,76
-0.38,0,1,99,77
-0.46,0,1,96,78
-0.61,0,1,93,79
-0.81,0,1,86,80
-1.04,0,1,81,81
-1.28,0,1,72,82
-1.5,0,1,62,83
-1.66,0,1,45,84
-1.73,0,1,8,85
-1.69,0,1,-15,86
-1.51,0,1,-37,87
-1.18,0,1,-140,88
-0.7,0,1,-143,89
-0.09,0,1,-241,90
0.64,0,1,-166,91
1.44,0,1,-260,92
2.25,0,1,-189,93
3.04,0,1,-280,94
3.73,1,0,-266,95
4.28,1,0,-285,96
4.64,1,0,-204,97
4.78,1,0,-176,98
4.67,1,0,-254,99
4.32,1,0,-205,100
3.76,1,0,-154,101
3.01,1,0,-23,102
2.13,1,0,25,103
1.19,1,0,79,104
0.23,1,0,88,105
-0.66,1,0,97,106
-1.43,1,0,99,107
-2.04,1,0,104,108
