-1.94,0,1,-164.8969428,0
-1.63,0,1,-164.3379785,1
-1.3,0,1,-163.8255955,2
-0.97,0,1,-163.3810951,3
-0.66,0,1,-163.0248867,4
-0.39,0,1,-162.7718976,5
-0.18,0,1,-162.6263339,6
-0.05,0,1,-162.5800943,7
0.02,0,1,-162.6186709,8
0.02,0,1,-162.7346129,9
-0.03,0,1,-162.9427264,10
-0.11,0,1,-163.2866418,11
-0.2,0,1,-163.8269837,12
-0.28,0,1,-164.6086693,13
-0.3,0,1,-165.6168107,14
-0.26,0,1,-166.7419432,15
-0.12,0,1,-167.7790071,16
0.13,0,1,-168.4756961,17
0.49,0,1,-168.6248218,18
0.95,0,1,-168.1696068,19
1.48,0,1,-167.2729518,20
2.07,0,1,-166.3041771,21
2.67,0,1,-165.724586,22
3.23,0,1,-165.8989089,23
3.7,0,1,-166.9040221,24
4.04,1,0,-168.4263918,25
4.21,1,0,-169.8202739,26
4.19,1,0,-170.3407435,27
3.97,1,0,-169.4876599,28
3.54,1,0,-167.3290336,29
2.93,1,0,-164.646487,30
2.17,1,0,-162.7821993,31
1.31,1,0,-163.1655403,32
0.41,1,0,-166.6325794,33
-0.49,1,0,-172.7746957,34
-1.31,1,0,-179.6066414,35
-2.01,1,0,-183.78608,36
-2.56,1,0,-181.44041,37
-2.91,1,0,-169.410368,38
-3.07,1,0,-146.4980312,39
-3.02,1,0,-114.2185239,40
-2.79,1,0,-76.672985,41
-2.4,1,0,-39.47350124,42
-1.89,1,0,-8.044577538,43
-1.29,1,0,14.07886214,44
-0.65,1,0,26.2954026,45
-0.02,1,0,30.91194349,46
0.57,1,0,32.06937952,47
1.07,1,0,34.04906921,48
1.46,1,0,39.60019309,49
1.73,1,0,48.87285424,50
1.86,1,0,59.28180262,51
1.85,0,1,66.29234059,52
1.71,0,1,64.83935812,53
1.46,0,1,50.93452358,54
1.12,0,1,22.99792605,55
0.71,0,1,-17.45465625,56
0.25,0,1,-65.96309489,57
-0.22,0,1,-116.087191,58
-0.67,0,1,-160.9345513,59
-1.1,0,1,-194.8313493,60
-1.47,0,1,-214.6570434,61
-1.78,0,1,-220.4554612,62
-2.01,0,1,-215.1587524,63
-2.15,0,1,-203.5435907,64
-2.21,0,1,-190.7775127,65
-2.19,0,1,-181.0201093,66
-2.09,0,1,-176.4862671,67
-1.93,0,1,-177.1916082,68
-1.73,0,1,-181.3654943,69
-1.48,0,1,-186.3207491,70
-1.23,0,1,-189.4655714,71
-0.98,0,1,-189.1431667,72
-0.75,0,1,-185.0701949,73
-0.57,0,1,-178.2846572,74
-0.44,0,1,-170.6685718,75
-0.37,0,1,-164.2367016,76
-0.38,0,1,-160.4404235,77
-0.46,0,1,-159.7083843,78
-0.61,0,1,-161.3486799,79
-0.81,0,1,-163.8125767,80
-1.04,0,1,-165.2132996,81
-1.28,0,1,-163.9345362,82
-1.5,0,1,-159.1569669,83
-1.66,0,1,-151.164716,84
-1.73,0,1,-141.350751,85
-1.69,0,1,-131.9098633,86
-1.51,0,1,-125.2826201,87
-1.18,0,1,-123.4821436,88
-0.7,0,1,-127.4790945,89
-0.09,0,1,-136.8199043,90
0.64,0,1,-149.6021728,91
1.44,0,1,-162.8412089,92
2.25,0,1,-173.1594914,93
3.04,0,1,-177.6445352,94
3.73,1,0,-174.6688111,95
4.28,1,0,-164.4557662,96
4.64,1,0,-149.2123678,97
4.78,1,0,-132.7339889,98
4.67,1,0,-119.5167996,99
4.32,1,0,-113.5610452,100
3.76,1,0,-117.1690223,101
3.01,1,0,-130.0834795,102
2.13,1,0,-149.2482288,103
1.19,1,0,-169.3164649,104
0.23,1,0,-183.8314649,105
-0.66,1,0,-186.8169047,106
-1.43,1,0,-174.3858844,107
-2.04,1,0,-145.9369888,108
-2.45,1,0,-104.5687418,109
-2.63,1,0,-56.51624878,110
-2.6,1,0,-9.676682075,111
-2.36,1,0,28.41747488,112
-1.93,1,0,52.59740233,113
-1.37,1,0,61.40286051,114
-0.71,1,0,57.32516589,115
-0.01,1,0,45.85817256,116
0.69,1,0,33.67220733,117
1.33,1,0,26.51740842,118
1.88,1,0,27.52810326,119
2.29,0,1,36.42465943,120
2.56,0,1,49.77873857,121
2.67,0,1,62.1604028,122
2.62,0,1,67.74712835,123
2.43,0,1,61.90771636,124
2.11,0,1,42.3624967,125
1.69,0,1,9.695943193,126
1.19,0,1,-32.81884281,127
0.66,0,1,-79.98136035,128
0.12,0,1,-125.8151793,129
-0.4,0,1,-164.857522,130
-0.88,0,1,-193.305361,131
-1.29,0,1,-209.7460765,132
-1.63,0,1,-215.2752803,133
-1.89,0,1,-212.956449,134
-2.07,0,1,-206.7782285,135
-2.16,0,1,-200.4428098,136
-2.19,0,1,-196.3867647,137
-2.15,0,1,-195.3474076,138
-2.06,0,1,-196.5714454,139
-1.94,0,1,-198.512588,140
-1.79,0,1,-199.6911842,141
-1.62,0,1,-199.3619465,142
-1.44,0,1,-197.7549791,143
-1.27,0,1,-195.8561865,144
-1.1,0,1,-194.8826461,145
-0.94,0,1,-195.7101096,146
-0.81,0,1,-198.4949289,147
-0.7,0,1,-202.624334,148
-0.62,0,1,-206.9814515,149
-0.57,0,1,-210.3849895,150
-0.57,0,1,-212.0052064,151
-0.61,0,1,-211.5873607,152
-0.69,0,1,-209.4144964,153
-0.81,0,1,-206.0639937,154
-0.97,0,1,-202.0981556,155
-1.15,0,1,-197.8403165,156
-1.34,0,1,-193.3262302,157
-1.51,0,1,-188.4236018,158
-1.64,0,1,-183.0319641,159
-1.72,0,1,-177.2481309,160
-1.71,0,1,-171.4152765,161
-1.59,0,1,-166.0422287,162
-1.36,0,1,-161.6453339,163
-0.99,0,1,-158.5953865,164
-0.5,0,1,-157.0346022,165
0.1,0,1,-156.8777321,166
0.78,0,1,-157.8602627,167
1.51,0,1,-159.5783252,168
2.25,0,1,-161.491635,169
