-0.33,0,1,-14,0
-1.21,0,1,-49,1
-2.13,0,1,-153,2
-2.82,0,1,-256,3
-3.06,0,1,-221,4
-2.64,0,1,-265,5
-1.51,0,1,-272,6
0.18,0,1,-316,7
2.15,0,1,-308,8
3.96,0,1,-186,9
5.17,1,0,-225,10
5.47,1,0,-232,11
4.76,1,0,-196,12
3.2,1,0,-139,13
1.16,1,0,-228,14
-0.89,1,0,-170,15
-2.51,1,0,-90,16
-3.42,1,0,43,17
-3.56,1,0,67,18
-3.08,1,0,81,19
-2.24,1,0,88,20
-1.36,1,0,93,21
-0.68,1,0,99,22
-0.32,1,0,103,23
-0.28,1,0,106,24
-0.45,1,0,107,25
-0.67,1,0,107,26
-0.77,1,0,109,27
-0.64,1,0,109,28
-0.24,1,0,110,29
0.4,1,0,111,30
1.21,1,0,110,31
2.05,1,0,112,32
2.8,1,0,111,33
3.37,1,0,111,34
3.69,1,0,111,35
3.76,1,0,111,36
3.64,0,1,112,37
3.4,0,1,112,38
3.13,0,1,112,39
2.86,0,1,111,40
2.61,0,1,111,41
2.33,0,1,111,42
1.96,0,1,111,43
1.46,0,1,111,44
0.79,0,1,109,45
-0.01,0,1,109,46
-0.85,0,1,109,47
-1.64,0,1,108,48
-2.25,0,1,108,49
-2.62,0,1,108,50
-2.69,0,1,107,51
-2.5,0,1,105,52
-2.1,0,1,104,53
-1.6,0,1,104,54
-1.09,0,1,100,55
-0.66,0,1,100,56
-0.37,0,1,96,57
-0.24,0,1,91,58
-0.25,0,1,91,59
-0.37,0,1,89,60
-0.56,0,1,80,61
-0.78,0,1,75,62
-1,0,1,68,63
-1.22,0,1,65,64
-1.42,0,1,41,65
-1.6,0,1,17,66
-1.73,0,1,-9,67
-1.79,0,1,-109,68
-1.75,0,1,-133,69
-1.56,0,1,-203,70
-1.23,0,1,-221,71
-0.75,0,1,-281,72
-0.19,0,1,-320,73
0.4,0,1,-282,74
0.91,0,1,-339,75
1.23,0,1,-341,76
1.24,0,1,-224,77
0.89,0,1,-171,78
0.17,0,1,-260,79
-0.85,0,1,-302,80
-1.96,0,1,-329,81
-2.9,0,1,-313,82
-3.39,0,1,-270,83
-3.17,0,1,-258,84
-2.15,0,1,-292,85
-0.42,0,1,-349,86
1.71,0,1,-274,87
3.78,0,1,-251,88
5.28,1,0,-283,89
5.81,1,0,-241,90
5.22,1,0,-332,91
3.64,1,0,-288,92
1.45,1,0,-311,93
-0.83,1,0,-268,94
-2.7,1,0,-330,95
-3.83,1,0,-269,96
-4.12,1,0,-213,97
-3.71,1,0,-243,98
-2.89,1,0,-102,99
-2,1,0,45,100
-1.29,1,0,50,101
-0.92,1,0,38,102
-0.87,1,0,92,103
-1,1,0,98,104
-1.14,1,0,98,105
